ProductID,Date,Zip,Units,Revenue,City,State,Region,District,Country,Manufacturer,IsCompete,Product,Category,Segment
491,2/26/2015,14843,1,944.9475,"Hornell, NY, USA",NY,East,District #06,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
491,2/26/2015,76049,1,892.4475,"Granbury, TX, USA",TX,Central,District #22,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
491,2/26/2015,79606,1,892.4475,"Abilene, TX, USA",TX,Central,District #22,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
491,2/26/2015,77502,1,892.4475,"Pasadena, TX, USA",TX,Central,District #23,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
2380,2/26/2015,77625,1,335.9475,"Kountze, TX, USA",TX,Central,District #24,USA,Aliqui,N,Aliqui UC-28,Urban,Convenience
2388,2/26/2015,77339,1,335.9475,"Kingwood, TX, USA",TX,Central,District #23,USA,Aliqui,N,Aliqui UC-36,Urban,Convenience
2380,2/26/2015,14845,1,330.6975,"Horseheads, NY, USA",NY,East,District #01,USA,Aliqui,N,Aliqui UC-28,Urban,Convenience
2332,2/26/2015,75692,1,534.975,"Waskom, TX, USA",TX,Central,District #24,USA,Aliqui,N,Aliqui UE-06,Urban,Extreme
1182,2/26/2015,78336,1,209.9475,"Aransas Pass, TX, USA",TX,Central,District #23,USA,Pirum,N,Pirum UE-18,Urban,Extreme
1182,2/26/2015,79424,1,209.9475,"Lubbock, TX, USA",TX,Central,District #22,USA,Pirum,N,Pirum UE-18,Urban,Extreme
1391,2/26/2015,13021,1,173.145,"Auburn, NY, USA",NY,East,District #01,USA,Quibus,N,Quibus RP-83,Rural,Productivity
1392,2/26/2015,13021,1,173.145,"Auburn, NY, USA",NY,East,District #01,USA,Quibus,N,Quibus RP-84,Rural,Productivity
1391,2/26/2015,13074,1,188.895,"Hannibal, NY, USA",NY,East,District #01,USA,Quibus,N,Quibus RP-83,Rural,Productivity
1392,2/26/2015,13074,1,188.895,"Hannibal, NY, USA",NY,East,District #01,USA,Quibus,N,Quibus RP-84,Rural,Productivity
1489,2/26/2015,78552,1,314.895,"Harlingen, TX, USA",TX,Central,District #23,USA,Quibus,N,Quibus RP-81,Rural,Productivity
1490,2/26/2015,78552,1,314.895,"Harlingen, TX, USA",TX,Central,District #23,USA,Quibus,N,Quibus RP-82,Rural,Productivity
1489,2/26/2015,78504,1,314.895,"Mcallen, TX, USA",TX,Central,District #23,USA,Quibus,N,Quibus RP-81,Rural,Productivity
1490,2/26/2015,78504,1,314.895,"Mcallen, TX, USA",TX,Central,District #23,USA,Quibus,N,Quibus RP-82,Rural,Productivity
2253,2/26/2015,14416,1,141.6975,"Bergen, NY, USA",NY,East,District #06,USA,Aliqui,N,Aliqui RP-50,Rural,Productivity
2252,2/26/2015,14416,1,141.6975,"Bergen, NY, USA",NY,East,District #06,USA,Aliqui,N,Aliqui RP-49,Rural,Productivity
676,2/27/2015,78217,1,761.1975,"San Antonio, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-41,Urban,Convenience
609,2/27/2015,76689,1,839.9475,"Valley Mills, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-74,Urban,Convenience
580,2/27/2015,77539,1,834.4875,"Dickinson, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-45,Urban,Convenience
596,2/27/2015,78006,1,766.2375,"Boerne, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-61,Urban,Convenience
580,2/27/2015,77901,1,834.4875,"Victoria, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-45,Urban,Convenience
559,2/27/2015,78418,1,629.9475,"Corpus Christi, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-24,Urban,Convenience
604,2/27/2015,78414,1,524.9475,"Corpus Christi, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-69,Urban,Convenience
604,2/27/2015,78640,1,524.9475,"Kyle, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-69,Urban,Convenience
676,2/27/2015,76542,1,761.1975,"Killeen, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-41,Urban,Convenience
676,2/27/2015,77521,1,761.1975,"Baytown, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-41,Urban,Convenience
676,2/27/2015,78724,1,761.1975,"Austin, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-41,Urban,Convenience
559,2/27/2015,75098,1,629.9475,"Wylie, TX, USA",TX,Central,District #22,USA,VanArsdel,N,Maximus UC-24,Urban,Convenience
559,2/27/2015,75092,1,629.9475,"Sherman, TX, USA",TX,Central,District #22,USA,VanArsdel,N,Maximus UC-24,Urban,Convenience
609,2/27/2015,75061,1,839.9475,"Irving, TX, USA",TX,Central,District #22,USA,VanArsdel,N,Maximus UC-74,Urban,Convenience
580,2/27/2015,76117,1,834.4875,"Haltom City, TX, USA",TX,Central,District #22,USA,VanArsdel,N,Maximus UC-45,Urban,Convenience
604,2/27/2015,79603,1,524.9475,"Abilene, TX, USA",TX,Central,District #22,USA,VanArsdel,N,Maximus UC-69,Urban,Convenience
676,2/27/2015,14221,1,761.1975,"Buffalo, NY, USA",NY,East,District #06,USA,VanArsdel,N,Maximus UC-41,Urban,Convenience
559,2/27/2015,13077,1,629.9475,"Homer, NY, USA",NY,East,District #01,USA,VanArsdel,N,Maximus UC-24,Urban,Convenience
400,2/27/2015,76054,1,892.4475,"Hurst, TX, USA",TX,Central,District #22,USA,VanArsdel,Y,Maximus UM-05,Urban,Moderation
426,2/27/2015,78727,1,928.9875,"Austin, TX, USA",TX,Central,District #23,USA,VanArsdel,Y,Maximus UM-31,Urban,Moderation
426,2/27/2015,79605,1,976.4475,"Abilene, TX, USA",TX,Central,District #22,USA,VanArsdel,Y,Maximus UM-31,Urban,Moderation
443,2/27/2015,75052,1,923.7375,"Grand Prairie, TX, USA",TX,Central,District #22,USA,VanArsdel,Y,Maximus UM-48,Urban,Moderation
443,2/27/2015,78121,1,923.7375,"La Vernia, TX, USA",TX,Central,District #23,USA,VanArsdel,Y,Maximus UM-48,Urban,Moderation
443,2/27/2015,77807,1,923.7375,"Bryan, TX, USA",TX,Central,District #23,USA,VanArsdel,Y,Maximus UM-48,Urban,Moderation
443,2/27/2015,77808,1,923.7375,"Bryan, TX, USA",TX,Central,District #23,USA,VanArsdel,Y,Maximus UM-48,Urban,Moderation
443,2/27/2015,78626,1,923.7375,"Georgetown, TX, USA",TX,Central,District #23,USA,VanArsdel,Y,Maximus UM-48,Urban,Moderation
491,2/27/2015,13634,1,944.9475,"Dexter, NY, USA",NY,East,District #01,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
491,2/27/2015,76137,1,944.9475,"Fort Worth, TX, USA",TX,Central,District #22,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
491,2/27/2015,76063,1,944.9475,"Mansfield, TX, USA",TX,Central,District #22,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
491,2/27/2015,75930,1,892.4475,"Bronson, TX, USA",TX,Central,District #24,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
491,2/27/2015,77657,1,892.4475,"Lumberton, TX, USA",TX,Central,District #24,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
491,2/27/2015,10003,1,892.4475,"New York, NY, USA",NY,East,District #03,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
491,2/27/2015,11796,1,892.4475,"West Sayville, NY, USA",NY,East,District #03,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
491,2/27/2015,77532,1,892.4475,"Crosby, TX, USA",TX,Central,District #23,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
491,2/27/2015,78207,1,892.4475,"San Antonio, TX, USA",TX,Central,District #23,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
433,2/27/2015,13039,1,997.4475,"Cicero, NY, USA",NY,East,District #01,USA,VanArsdel,Y,Maximus UM-38,Urban,Moderation
93,2/27/2015,14456,1,1129.8,"Geneva, NY, USA",NY,East,District #06,USA,Abbas,Y,Abbas UM-20,Urban,Moderation
2380,2/27/2015,75078,1,330.6975,"Prosper, TX, USA",TX,Central,District #22,USA,Aliqui,N,Aliqui UC-28,Urban,Convenience
2379,2/27/2015,77084,1,194.1975,"Houston, TX, USA",TX,Central,District #23,USA,Aliqui,N,Aliqui UC-27,Urban,Convenience
2388,2/27/2015,78251,1,335.9475,"San Antonio, TX, USA",TX,Central,District #23,USA,Aliqui,N,Aliqui UC-36,Urban,Convenience
993,2/27/2015,75236,1,383.1975,"Dallas, TX, USA",TX,Central,District #22,USA,Natura,N,Natura UC-56,Urban,Convenience
993,2/27/2015,78840,1,383.1975,"Del Rio, TX, USA",TX,Central,District #23,USA,Natura,N,Natura UC-56,Urban,Convenience
2331,2/27/2015,77089,1,655.725,"Houston, TX, USA",TX,Central,District #23,USA,Aliqui,N,Aliqui UE-05,Urban,Extreme
2331,2/27/2015,77041,1,761.25,"Houston, TX, USA",TX,Central,District #23,USA,Aliqui,N,Aliqui UE-05,Urban,Extreme
2064,2/27/2015,78404,1,577.4475,"Corpus Christi, TX, USA",TX,Central,District #23,USA,Currus,N,Currus UE-24,Urban,Extreme
2055,2/27/2015,78052,1,629.9475,"Lytle, TX, USA",TX,Central,District #23,USA,Currus,N,Currus UE-15,Urban,Extreme
2055,2/27/2015,76006,1,656.1975,"Arlington, TX, USA",TX,Central,District #22,USA,Currus,N,Currus UE-15,Urban,Extreme
2055,2/27/2015,78945,1,656.1975,"La Grange, TX, USA",TX,Central,District #23,USA,Currus,N,Currus UE-15,Urban,Extreme
2045,2/27/2015,76059,1,514.4475,"Keene, TX, USA",TX,Central,District #22,USA,Currus,N,Currus UE-05,Urban,Extreme
1920,2/27/2015,75783,1,278.1975,"Quitman, TX, USA",TX,Central,District #24,USA,Currus,N,Currus MA-13,Mix,All Season
981,2/27/2015,75556,2,356.895,"Bloomburg, TX, USA",TX,Central,District #25,USA,Natura,N,Natura UC-44,Urban,Convenience
559,2/28/2015,10606,1,629.9475,"White Plains, NY, USA",NY,East,District #03,USA,VanArsdel,N,Maximus UC-24,Urban,Convenience
1392,2/28/2015,79088,1,188.895,"Tulia, TX, USA",TX,Central,District #21,USA,Quibus,N,Quibus RP-84,Rural,Productivity
1391,2/28/2015,79088,1,188.895,"Tulia, TX, USA",TX,Central,District #21,USA,Quibus,N,Quibus RP-83,Rural,Productivity
1517,2/28/2015,76085,1,230.895,"Weatherford, TX, USA",TX,Central,District #22,USA,Quibus,N,Quibus RP-09,Rural,Productivity
1518,2/28/2015,76085,1,230.895,"Weatherford, TX, USA",TX,Central,District #22,USA,Quibus,N,Quibus RP-10,Rural,Productivity
609,3/1/2015,12068,1,839.9475,"Fonda, NY, USA",NY,East,District #01,USA,VanArsdel,N,Maximus UC-74,Urban,Convenience
433,3/1/2015,14422,1,997.4475,"Byron, NY, USA",NY,East,District #06,USA,VanArsdel,Y,Maximus UM-38,Urban,Moderation
1213,3/1/2015,14615,1,509.1975,"Rochester, NY, USA",NY,East,District #06,USA,Pirum,N,Pirum UC-15,Urban,Convenience
2332,3/1/2015,11590,1,534.975,"Westbury, NY, USA",NY,East,District #03,USA,Aliqui,N,Aliqui UE-06,Urban,Extreme
2332,3/1/2015,11413,1,534.975,"Springfield Gardens, NY, USA",NY,East,District #03,USA,Aliqui,N,Aliqui UE-06,Urban,Extreme
2331,3/1/2015,11416,1,655.725,"Ozone Park, NY, USA",NY,East,District #03,USA,Aliqui,N,Aliqui UE-05,Urban,Extreme
2055,3/1/2015,75087,1,656.1975,"Rockwall, TX, USA",TX,Central,District #22,USA,Currus,N,Currus UE-15,Urban,Extreme
2055,3/1/2015,79916,1,656.1975,"Fort Bliss, TX, USA",TX,West,District #39,USA,Currus,N,Currus UE-15,Urban,Extreme
1186,3/1/2015,76638,1,383.1975,"Crawford, TX, USA",TX,Central,District #23,USA,Pirum,N,Pirum UE-22,Urban,Extreme
1182,3/1/2015,12832,1,215.1975,"Granville, NY, USA",NY,East,District #01,USA,Pirum,N,Pirum UE-18,Urban,Extreme
1182,3/1/2015,76908,1,209.9475,"Goodfellow Afb, TX, USA",TX,Central,District #22,USA,Pirum,N,Pirum UE-18,Urban,Extreme
1182,3/1/2015,79925,1,236.1975,"El Paso, TX, USA",TX,West,District #39,USA,Pirum,N,Pirum UE-18,Urban,Extreme
1182,3/1/2015,11951,1,236.1975,"Mastic Beach, NY, USA",NY,East,District #03,USA,Pirum,N,Pirum UE-18,Urban,Extreme
2045,3/1/2015,10034,1,514.4475,"New York, NY, USA",NY,East,District #03,USA,Currus,N,Currus UE-05,Urban,Extreme
1053,3/1/2015,14701,1,293.9475,"Jamestown, NY, USA",NY,East,District #06,USA,Pirum,N,Pirum MA-11,Mix,All Season
1053,3/1/2015,14437,1,293.9475,"Dansville, NY, USA",NY,East,District #06,USA,Pirum,N,Pirum MA-11,Mix,All Season
1053,3/1/2015,78941,1,293.9475,"Flatonia, TX, USA",TX,Central,District #23,USA,Pirum,N,Pirum MA-11,Mix,All Season
2091,3/1/2015,12047,5,997.2375,"Cohoes, NY, USA",NY,East,District #01,USA,Currus,N,Currus UC-26,Urban,Convenience
604,3/2/2015,75071,1,524.9475,"Mckinney, TX, USA",TX,Central,District #22,USA,VanArsdel,N,Maximus UC-69,Urban,Convenience
443,3/2/2015,12225,1,923.7375,"Albany, NY, USA",NY,East,District #01,USA,VanArsdel,Y,Maximus UM-48,Urban,Moderation
443,3/2/2015,76248,1,923.7375,"Keller, TX, USA",TX,Central,District #22,USA,VanArsdel,Y,Maximus UM-48,Urban,Moderation
491,3/2/2015,75074,1,944.9475,"Plano, TX, USA",TX,Central,District #22,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
433,3/2/2015,78552,1,997.4475,"Harlingen, TX, USA",TX,Central,District #23,USA,VanArsdel,Y,Maximus UM-38,Urban,Moderation
2388,3/2/2015,77019,1,345.975,"Houston, TX, USA",TX,Central,District #23,USA,Aliqui,N,Aliqui UC-36,Urban,Convenience
2331,3/2/2015,79602,1,655.725,"Abilene, TX, USA",TX,Central,District #22,USA,Aliqui,N,Aliqui UE-05,Urban,Extreme
2331,3/2/2015,75140,1,614.1975,"Grand Saline, TX, USA",TX,Central,District #24,USA,Aliqui,N,Aliqui UE-05,Urban,Extreme
2064,3/2/2015,11354,1,577.4475,"Flushing, NY, USA",NY,East,District #03,USA,Currus,N,Currus UE-24,Urban,Extreme
2055,3/2/2015,12401,1,656.1975,"Kingston, NY, USA",NY,East,District #01,USA,Currus,N,Currus UE-15,Urban,Extreme
2055,3/2/2015,75115,1,656.1975,"Desoto, TX, USA",TX,Central,District #22,USA,Currus,N,Currus UE-15,Urban,Extreme
1182,3/2/2015,79701,1,236.1975,"Midland, TX, USA",TX,Central,District #22,USA,Pirum,N,Pirum UE-18,Urban,Extreme
1182,3/2/2015,79936,1,225.6975,"El Paso, TX, USA",TX,West,District #39,USA,Pirum,N,Pirum UE-18,Urban,Extreme
2045,3/2/2015,11550,1,514.4475,"Hempstead, NY, USA",NY,East,District #03,USA,Currus,N,Currus UE-05,Urban,Extreme
2045,3/2/2015,12590,1,514.4475,"Wappingers Falls, NY, USA",NY,East,District #01,USA,Currus,N,Currus UE-05,Urban,Extreme
1348,3/2/2015,77373,1,346.395,"Spring, TX, USA",TX,Central,District #23,USA,Quibus,N,Quibus RP-40,Rural,Productivity
1347,3/2/2015,77373,1,346.395,"Spring, TX, USA",TX,Central,District #23,USA,Quibus,N,Quibus RP-39,Rural,Productivity
2254,3/2/2015,77657,1,62.9475,"Lumberton, TX, USA",TX,Central,District #24,USA,Aliqui,N,Aliqui RP-51,Rural,Productivity
2255,3/2/2015,77657,1,62.9475,"Lumberton, TX, USA",TX,Central,District #24,USA,Aliqui,N,Aliqui RP-52,Rural,Productivity
1047,3/2/2015,75662,1,236.1975,"Kilgore, TX, USA",TX,Central,District #24,USA,Pirum,N,Pirum MA-05,Mix,All Season
2199,3/2/2015,77457,1,204.6975,"Matagorda, TX, USA",TX,Central,District #23,USA,Aliqui,N,Aliqui MA-13,Mix,All Season
1916,3/2/2015,77377,1,299.1975,"Tomball, TX, USA",TX,Central,District #23,USA,Currus,N,Currus MA-09,Mix,All Season
1920,3/2/2015,78550,1,278.1975,"Harlingen, TX, USA",TX,Central,District #23,USA,Currus,N,Currus MA-13,Mix,All Season
1053,3/2/2015,79721,1,293.9475,"Big Spring, TX, USA",TX,Central,District #22,USA,Pirum,N,Pirum MA-11,Mix,All Season
676,3/3/2015,76543,1,761.1975,"Killeen, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-41,Urban,Convenience
676,3/3/2015,76108,1,761.1975,"Fort Worth, TX, USA",TX,Central,District #22,USA,VanArsdel,N,Maximus UC-41,Urban,Convenience
599,3/3/2015,11235,1,886.9875,"Brooklyn, NY, USA",NY,East,District #03,USA,VanArsdel,N,Maximus UC-64,Urban,Convenience
491,3/3/2015,77092,1,892.4475,"Houston, TX, USA",TX,Central,District #23,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
433,3/3/2015,14075,1,997.4475,"Hamburg, NY, USA",NY,East,District #06,USA,VanArsdel,Y,Maximus UM-38,Urban,Moderation
993,3/3/2015,78639,1,367.4475,"Kingsland, TX, USA",TX,Central,District #23,USA,Natura,N,Natura UC-56,Urban,Convenience
981,3/3/2015,77053,1,178.4475,"Houston, TX, USA",TX,Central,District #23,USA,Natura,N,Natura UC-44,Urban,Convenience
2332,3/3/2015,79707,1,524.475,"Midland, TX, USA",TX,Central,District #22,USA,Aliqui,N,Aliqui UE-06,Urban,Extreme
2055,3/3/2015,75098,1,656.1975,"Wylie, TX, USA",TX,Central,District #22,USA,Currus,N,Currus UE-15,Urban,Extreme
2055,3/3/2015,77642,1,656.1975,"Port Arthur, TX, USA",TX,Central,District #24,USA,Currus,N,Currus UE-15,Urban,Extreme
1186,3/3/2015,76137,1,383.1975,"Fort Worth, TX, USA",TX,Central,District #22,USA,Pirum,N,Pirum UE-22,Urban,Extreme
1182,3/3/2015,78550,1,215.1975,"Harlingen, TX, USA",TX,Central,District #23,USA,Pirum,N,Pirum UE-18,Urban,Extreme
1182,3/3/2015,11379,1,236.1975,"Middle Village, NY, USA",NY,East,District #03,USA,Pirum,N,Pirum UE-18,Urban,Extreme
2045,3/3/2015,77336,1,514.4475,"Huffman, TX, USA",TX,Central,District #23,USA,Currus,N,Currus UE-05,Urban,Extreme
1517,3/3/2015,13166,1,230.895,"Weedsport, NY, USA",NY,East,District #01,USA,Quibus,N,Quibus RP-09,Rural,Productivity
1518,3/3/2015,13166,1,230.895,"Weedsport, NY, USA",NY,East,District #01,USA,Quibus,N,Quibus RP-10,Rural,Productivity
1348,3/3/2015,79414,1,346.395,"Lubbock, TX, USA",TX,Central,District #22,USA,Quibus,N,Quibus RP-40,Rural,Productivity
1347,3/3/2015,79414,1,346.395,"Lubbock, TX, USA",TX,Central,District #22,USA,Quibus,N,Quibus RP-39,Rural,Productivity
1047,3/3/2015,79852,1,236.1975,"Terlingua, TX, USA",TX,Central,District #22,USA,Pirum,N,Pirum MA-05,Mix,All Season
1053,3/3/2015,75482,1,293.9475,"Sulphur Springs, TX, USA",TX,Central,District #25,USA,Pirum,N,Pirum MA-11,Mix,All Season
2284,3/3/2015,13036,1,346.4475,"Central Square, NY, USA",NY,East,District #01,USA,Aliqui,N,Aliqui RS-17,Rural,Select
1120,3/3/2015,75169,1,194.1975,"Wills Point, TX, USA",TX,Central,District #22,USA,Pirum,N,Pirum RS-08,Rural,Select
609,3/4/2015,77584,1,839.9475,"Pearland, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-74,Urban,Convenience
604,3/4/2015,77434,1,524.9475,"Eagle Lake, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-69,Urban,Convenience
599,3/4/2015,79416,1,886.9875,"Lubbock, TX, USA",TX,Central,District #22,USA,VanArsdel,N,Maximus UC-64,Urban,Convenience
400,3/4/2015,75503,1,892.4475,"Texarkana, TX, USA",TX,Central,District #25,USA,VanArsdel,Y,Maximus UM-05,Urban,Moderation
491,3/4/2015,77662,1,892.4475,"Vidor, TX, USA",TX,Central,District #24,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
491,3/4/2015,76528,1,892.4475,"Gatesville, TX, USA",TX,Central,District #23,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
2295,3/4/2015,13112,1,954.975,"Memphis, NY, USA",NY,East,District #01,USA,Aliqui,Y,Aliqui UM-10,Urban,Moderation
2091,3/4/2015,78644,1,183.6975,"Lockhart, TX, USA",TX,Central,District #23,USA,Currus,N,Currus UC-26,Urban,Convenience
1229,3/4/2015,78566,1,288.6975,"Los Fresnos, TX, USA",TX,Central,District #23,USA,Pirum,N,Pirum UC-31,Urban,Convenience
981,3/4/2015,77031,1,178.4475,"Houston, TX, USA",TX,Central,District #23,USA,Natura,N,Natura UC-44,Urban,Convenience
2332,3/4/2015,77362,1,534.975,"Pinehurst, TX, USA",TX,Central,District #23,USA,Aliqui,N,Aliqui UE-06,Urban,Extreme
2055,3/4/2015,77041,1,656.1975,"Houston, TX, USA",TX,Central,District #23,USA,Currus,N,Currus UE-15,Urban,Extreme
2169,3/4/2015,78701,1,593.1975,"Austin, TX, USA",TX,Central,District #23,USA,Victoria,N,Victoria UE-22,Urban,Extreme
1182,3/4/2015,78521,1,209.9475,"Brownsville, TX, USA",TX,Central,District #23,USA,Pirum,N,Pirum UE-18,Urban,Extreme
1182,3/4/2015,76092,1,236.1975,"Southlake, TX, USA",TX,Central,District #22,USA,Pirum,N,Pirum UE-18,Urban,Extreme
1517,3/4/2015,14568,1,230.895,"Walworth, NY, USA",NY,East,District #06,USA,Quibus,N,Quibus RP-09,Rural,Productivity
1518,3/4/2015,14568,1,230.895,"Walworth, NY, USA",NY,East,District #06,USA,Quibus,N,Quibus RP-10,Rural,Productivity
1053,3/4/2015,11704,1,293.9475,"West Babylon, NY, USA",NY,East,District #03,USA,Pirum,N,Pirum MA-11,Mix,All Season
609,3/5/2015,77546,1,839.9475,"Friendswood, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-74,Urban,Convenience
604,3/5/2015,78363,1,524.9475,"Kingsville, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-69,Urban,Convenience
559,3/5/2015,76114,1,629.9475,"Fort Worth, TX, USA",TX,Central,District #22,USA,VanArsdel,N,Maximus UC-24,Urban,Convenience
609,3/5/2015,76177,1,839.9475,"Fort Worth, TX, USA",TX,Central,District #22,USA,VanArsdel,N,Maximus UC-74,Urban,Convenience
491,3/5/2015,76078,1,944.9475,"Rhome, TX, USA",TX,Central,District #22,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
491,3/5/2015,78747,1,892.4475,"Austin, TX, USA",TX,Central,District #23,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
981,3/5/2015,11102,1,178.4475,"Astoria, NY, USA",NY,East,District #03,USA,Natura,N,Natura UC-44,Urban,Convenience
2331,3/5/2015,78759,1,655.725,"Austin, TX, USA",TX,Central,District #23,USA,Aliqui,N,Aliqui UE-05,Urban,Extreme
2045,3/5/2015,77901,1,493.4475,"Victoria, TX, USA",TX,Central,District #23,USA,Currus,N,Currus UE-05,Urban,Extreme
2064,3/5/2015,76542,1,577.4475,"Killeen, TX, USA",TX,Central,District #23,USA,Currus,N,Currus UE-24,Urban,Extreme
1182,3/5/2015,13030,1,209.9475,"Bridgeport, NY, USA",NY,East,District #01,USA,Pirum,N,Pirum UE-18,Urban,Extreme
1182,3/5/2015,78413,1,209.9475,"Corpus Christi, TX, USA",TX,Central,District #23,USA,Pirum,N,Pirum UE-18,Urban,Extreme
2332,3/5/2015,11428,1,514.4475,"Queens Village, NY, USA",NY,East,District #03,USA,Aliqui,N,Aliqui UE-06,Urban,Extreme
1920,3/5/2015,14755,1,278.1975,"Little Valley, NY, USA",NY,East,District #06,USA,Currus,N,Currus MA-13,Mix,All Season
1053,3/5/2015,78418,1,293.9475,"Corpus Christi, TX, USA",TX,Central,District #23,USA,Pirum,N,Pirum MA-11,Mix,All Season
1053,3/5/2015,78654,1,293.9475,"Marble Falls, TX, USA",TX,Central,District #23,USA,Pirum,N,Pirum MA-11,Mix,All Season
559,3/6/2015,77304,1,629.9475,"Conroe, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-24,Urban,Convenience
559,3/6/2015,78023,1,629.9475,"Helotes, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-24,Urban,Convenience
604,3/6/2015,77808,1,524.9475,"Bryan, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-69,Urban,Convenience
676,3/6/2015,77546,1,761.1975,"Friendswood, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-41,Urban,Convenience
580,3/6/2015,79707,1,834.4875,"Midland, TX, USA",TX,Central,District #22,USA,VanArsdel,N,Maximus UC-45,Urban,Convenience
599,3/6/2015,75456,1,886.9875,"Mount Pleasant, TX, USA",TX,Central,District #25,USA,VanArsdel,N,Maximus UC-64,Urban,Convenience
604,3/6/2015,14218,1,524.9475,"Buffalo, NY, USA",NY,East,District #06,USA,VanArsdel,N,Maximus UC-69,Urban,Convenience
599,3/6/2015,10606,1,886.9875,"White Plains, NY, USA",NY,East,District #03,USA,VanArsdel,N,Maximus UC-64,Urban,Convenience
491,3/6/2015,75633,1,892.4475,"Carthage, TX, USA",TX,Central,District #24,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
491,3/6/2015,75075,1,892.4475,"Plano, TX, USA",TX,Central,District #22,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
491,3/6/2015,76427,1,892.4475,"Bryson, TX, USA",TX,Central,District #22,USA,VanArsdel,Y,Maximus UM-96,Urban,Moderation
2380,3/6/2015,13302,1,335.9475,"Altmar, NY, USA",NY,East,District #01,USA,Aliqui,N,Aliqui UC-28,Urban,Convenience
2332,3/6/2015,78232,1,524.475,"San Antonio, TX, USA",TX,Central,District #23,USA,Aliqui,N,Aliqui UE-06,Urban,Extreme
2331,3/6/2015,78108,1,655.725,"Cibolo, TX, USA",TX,Central,District #23,USA,Aliqui,N,Aliqui UE-05,Urban,Extreme
2331,3/6/2015,79416,1,655.725,"Lubbock, TX, USA",TX,Central,District #22,USA,Aliqui,N,Aliqui UE-05,Urban,Extreme
2064,3/6/2015,11967,1,577.4475,"Shirley, NY, USA",NY,East,District #03,USA,Currus,N,Currus UE-24,Urban,Extreme
1766,3/6/2015,10301,1,734.9475,"Staten Island, NY, USA",NY,East,District #03,USA,Pomum,N,Pomum UE-01,Urban,Extreme
433,3/7/2015,14716,1,997.4475,"Brocton, NY, USA",NY,East,District #06,USA,VanArsdel,Y,Maximus UM-38,Urban,Moderation
676,3/8/2015,78238,1,761.1975,"San Antonio, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-41,Urban,Convenience
559,3/8/2015,78249,1,629.9475,"San Antonio, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-24,Urban,Convenience
676,3/8/2015,78207,1,761.1975,"San Antonio, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-41,Urban,Convenience
604,3/8/2015,78249,1,524.9475,"San Antonio, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-69,Urban,Convenience
676,3/8/2015,77006,1,761.1975,"Houston, TX, USA",TX,Central,District #23,USA,VanArsdel,N,Maximus UC-41,Urban,Convenience
